time,node,url,network_id,messages_per_second,is_healthy
1649082600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649083200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1649083800,HORNET,http://54.177.214.21,chrysalis-mainnet,10.7,TRUE
1649084400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649085000,HORNET,http://54.177.214.21,chrysalis-mainnet,16.2,TRUE
1649085600,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649086200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1649086800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1649087400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.4,TRUE
1649088000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649088600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649089200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1649089800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649090400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649091000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1649091600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649092200,HORNET,http://54.177.214.21,chrysalis-mainnet,10.8,TRUE
1649092800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649093400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649094000,HORNET,http://54.177.214.21,chrysalis-mainnet,4.6,TRUE
1649094600,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649095200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.6,TRUE
1649095800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649096400,HORNET,http://54.177.214.21,chrysalis-mainnet,18.2,TRUE
1649097000,HORNET,http://54.177.214.21,chrysalis-mainnet,8.8,TRUE
1649097600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649098200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.5,TRUE
1649098800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649099400,HORNET,http://54.177.214.21,chrysalis-mainnet,1.5,TRUE
1649100000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649100600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649101200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649101800,HORNET,http://54.177.214.21,chrysalis-mainnet,20.6,TRUE
1649102400,HORNET,http://54.177.214.21,chrysalis-mainnet,6.2,TRUE
1649103000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649103600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649104200,HORNET,http://54.177.214.21,chrysalis-mainnet,16,TRUE
1649104800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.3,TRUE
1649105400,HORNET,http://54.177.214.21,chrysalis-mainnet,0,FALSE
1649106000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1649106600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649107200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649107800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1649108400,HORNET,http://54.177.214.21,chrysalis-mainnet,9.8,TRUE
1649109000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649109600,HORNET,http://54.177.214.21,chrysalis-mainnet,16.5,TRUE
1649110200,HORNET,http://54.177.214.21,chrysalis-mainnet,8,TRUE
1649110800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.5,TRUE
1649111400,HORNET,http://54.177.214.21,chrysalis-mainnet,9.5,TRUE
1649112000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649112600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1649113200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.3,TRUE
1649113800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649114400,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649115000,HORNET,http://54.177.214.21,chrysalis-mainnet,17.5,TRUE
1649115600,HORNET,http://54.177.214.21,chrysalis-mainnet,7.1,TRUE
1649116200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.9,TRUE
1649116800,HORNET,http://54.177.214.21,chrysalis-mainnet,16,TRUE
1649117400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1649118000,HORNET,http://54.177.214.21,chrysalis-mainnet,9.4,TRUE
1649118600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.4,TRUE
1649119200,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649119800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649120400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649121000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649121600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.8,TRUE
1649122200,HORNET,http://54.177.214.21,chrysalis-mainnet,19.4,TRUE
1649122800,HORNET,http://54.177.214.21,chrysalis-mainnet,7.9,TRUE
1649123400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649124000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649124600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1649125200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.6,TRUE
1649125800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649126400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649127000,HORNET,http://54.177.214.21,chrysalis-mainnet,3.7,TRUE
1649127600,HORNET,http://54.177.214.21,chrysalis-mainnet,18.4,TRUE
1649128200,HORNET,http://54.177.214.21,chrysalis-mainnet,8.7,TRUE
1649128800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1649129400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649130000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649130600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1649131200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649131800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.6,TRUE
1649132400,HORNET,http://54.177.214.21,chrysalis-mainnet,11,TRUE
1649133000,HORNET,http://54.177.214.21,chrysalis-mainnet,19.6,TRUE
1649133600,HORNET,http://54.177.214.21,chrysalis-mainnet,8.7,TRUE
1649134200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649134800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.6,TRUE
1649135400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649136000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649136600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649137200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649137800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1649138400,HORNET,http://54.177.214.21,chrysalis-mainnet,16.7,TRUE
1649139000,HORNET,http://54.177.214.21,chrysalis-mainnet,9,TRUE
1649139600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649140200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649140800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.4,TRUE
1649141400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.5,TRUE
1649142000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.4,TRUE
1649142600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.3,TRUE
1649143200,HORNET,http://54.177.214.21,chrysalis-mainnet,11,TRUE
1649143800,HORNET,http://54.177.214.21,chrysalis-mainnet,19.5,TRUE
1649144400,HORNET,http://54.177.214.21,chrysalis-mainnet,5.6,TRUE
1649145000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1649145600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649146200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649146800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1649147400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649148000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1649148600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649149200,HORNET,http://54.177.214.21,chrysalis-mainnet,4.8,TRUE
1649149800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649150400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649151000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1649151600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649152200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649152800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649153400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649154000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649154600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649155200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1649155800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.6,TRUE
1649156400,HORNET,http://54.177.214.21,chrysalis-mainnet,18.8,TRUE
1649157000,HORNET,http://54.177.214.21,chrysalis-mainnet,9.3,TRUE
1649157600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649158200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649158800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.6,TRUE
1649159400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649160000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649160600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649161200,HORNET,http://54.177.214.21,chrysalis-mainnet,21.4,TRUE
1649161800,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1649162400,HORNET,http://54.177.214.21,chrysalis-mainnet,7.2,TRUE
1649163000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649163600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649164200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649164800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649165400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649166000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.4,TRUE
1649166600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.4,TRUE
1649167200,HORNET,http://54.177.214.21,chrysalis-mainnet,17.5,TRUE
1649167800,HORNET,http://54.177.214.21,chrysalis-mainnet,8.5,TRUE
1649168400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.5,TRUE
1649169000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1649169600,HORNET,http://54.177.214.21,chrysalis-mainnet,10,TRUE
1649170200,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1649170800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649171400,HORNET,http://54.177.214.21,chrysalis-mainnet,11,TRUE
1649172000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1649172600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649173200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.9,TRUE
1649173800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649174400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1649175000,HORNET,http://54.177.214.21,chrysalis-mainnet,16.7,TRUE
1649175600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649176200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649176800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649177400,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649178000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1649178600,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649179200,HORNET,http://54.177.214.21,chrysalis-mainnet,10.3,TRUE
1649179800,HORNET,http://54.177.214.21,chrysalis-mainnet,10.6,TRUE
1649180400,HORNET,http://54.177.214.21,chrysalis-mainnet,16.7,TRUE
1649181000,HORNET,http://54.177.214.21,chrysalis-mainnet,8.3,TRUE
1649181600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649182200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649182800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.9,TRUE
1649183400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649184000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649184600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649185200,HORNET,http://54.177.214.21,chrysalis-mainnet,19.4,TRUE
1649185800,HORNET,http://54.177.214.21,chrysalis-mainnet,7.3,TRUE
1649186400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649187000,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649187600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1649188200,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649188800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649189400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.4,TRUE
1649190000,HORNET,http://54.177.214.21,chrysalis-mainnet,10.6,TRUE
1649190600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1649191200,HORNET,http://54.177.214.21,chrysalis-mainnet,7.6,TRUE
1649191800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1649192400,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649193000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649193600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1649194200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649194800,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649195400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649196000,HORNET,http://54.177.214.21,chrysalis-mainnet,0,FALSE
1649196600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.9,TRUE
1649197200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1649197800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1649198400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1649199000,HORNET,http://54.177.214.21,chrysalis-mainnet,6.2,TRUE
1649199600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1649200200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.4,TRUE
1649200800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649201400,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1649202000,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649202600,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649203200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649203800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.4,TRUE
1649204400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.4,TRUE
1649205000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1649205600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649206200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649206800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1649207400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.9,TRUE
1649208000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1649208600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649209200,HORNET,http://54.177.214.21,chrysalis-mainnet,2.8,TRUE
1649209800,HORNET,http://54.177.214.21,chrysalis-mainnet,2.8,TRUE
1649210400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1649211000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649211600,HORNET,http://54.177.214.21,chrysalis-mainnet,17.2,TRUE
1649212200,HORNET,http://54.177.214.21,chrysalis-mainnet,8.9,TRUE
1649212800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.4,TRUE
1649213400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.4,TRUE
1649214000,HORNET,http://54.177.214.21,chrysalis-mainnet,17.8,TRUE
1649214600,HORNET,http://54.177.214.21,chrysalis-mainnet,7.1,TRUE
1649215200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1649215800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1649216400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1649217000,HORNET,http://54.177.214.21,chrysalis-mainnet,18.8,TRUE
1649217600,HORNET,http://54.177.214.21,chrysalis-mainnet,8.1,TRUE
1649218200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649218800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649219400,HORNET,http://54.177.214.21,chrysalis-mainnet,16,TRUE
1649220000,HORNET,http://54.177.214.21,chrysalis-mainnet,5.5,TRUE
1649220600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649221200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1649221800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649222400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649223000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649223600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1649224200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649224800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649225400,HORNET,http://54.177.214.21,chrysalis-mainnet,9.7,TRUE
1649226000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.5,TRUE
1649226600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.4,TRUE
1649227200,HORNET,http://54.177.214.21,chrysalis-mainnet,20.6,TRUE
1649227800,HORNET,http://54.177.214.21,chrysalis-mainnet,4.1,TRUE
1649228400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.32,TRUE
1649229000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1649229600,HORNET,http://54.177.214.21,chrysalis-mainnet,16.6,TRUE
1649230200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.5,TRUE
1649230800,HORNET,http://54.177.214.21,chrysalis-mainnet,9.8,TRUE
1649231400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.4,TRUE
1649232000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649232600,HORNET,http://54.177.214.21,chrysalis-mainnet,5.3,TRUE
1649233200,HORNET,http://54.177.214.21,chrysalis-mainnet,5.3,TRUE
1649233800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.4,TRUE
1649234400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1649235000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.9,TRUE
1649235600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1649236200,HORNET,http://54.177.214.21,chrysalis-mainnet,9.1,TRUE
1649236800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649237400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649238000,HORNET,http://54.177.214.21,chrysalis-mainnet,2.2,TRUE
1649238600,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1649239200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1649239800,HORNET,http://54.177.214.21,chrysalis-mainnet,18.1,TRUE
1649240400,HORNET,http://54.177.214.21,chrysalis-mainnet,16.7,TRUE
1649241000,HORNET,http://54.177.214.21,chrysalis-mainnet,9.1,TRUE
1649241600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1649242200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649242800,HORNET,http://54.177.214.21,chrysalis-mainnet,23.1,TRUE
1649243400,HORNET,http://54.177.214.21,chrysalis-mainnet,2.8,TRUE
1649244000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1649244600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649245200,HORNET,http://54.177.214.21,chrysalis-mainnet,16.6,TRUE
1649245800,HORNET,http://54.177.214.21,chrysalis-mainnet,18.4,TRUE
1649246400,HORNET,http://54.177.214.21,chrysalis-mainnet,8.1,TRUE
1649247000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649247600,HORNET,http://54.177.214.21,chrysalis-mainnet,18.2,TRUE
1649248200,HORNET,http://54.177.214.21,chrysalis-mainnet,8.1,TRUE
1649248800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649249400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649250000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649250600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649251200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649251800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649252400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649253000,HORNET,http://54.177.214.21,chrysalis-mainnet,20,TRUE
1649253600,HORNET,http://54.177.214.21,chrysalis-mainnet,6.8,TRUE
1649254200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649254800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649255400,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649256000,HORNET,http://54.177.214.21,chrysalis-mainnet,18.5,TRUE
1649256600,HORNET,http://54.177.214.21,chrysalis-mainnet,4.9,TRUE
1649257200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649257800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.9,TRUE
1649258400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1649259000,HORNET,http://54.177.214.21,chrysalis-mainnet,1.1,TRUE
1649259600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1649260200,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1649260800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.4,TRUE
1649261400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.3,TRUE
1649262000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649262600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1649263200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1649263800,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649264400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.5,TRUE
1649265000,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1649265600,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649266200,HORNET,http://54.177.214.21,chrysalis-mainnet,24.6,TRUE
1649266800,HORNET,http://54.177.214.21,chrysalis-mainnet,2.5,TRUE
1649267400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649268000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649268600,HORNET,http://54.177.214.21,chrysalis-mainnet,17.5,TRUE
1649269200,HORNET,http://54.177.214.21,chrysalis-mainnet,17.9,TRUE
1649269800,HORNET,http://54.177.214.21,chrysalis-mainnet,8.7,TRUE
1649270400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1649271000,HORNET,http://54.177.214.21,chrysalis-mainnet,18.2,TRUE
1649271600,HORNET,http://54.177.214.21,chrysalis-mainnet,8,TRUE
1649272200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649272800,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649273400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1649274000,HORNET,http://54.177.214.21,chrysalis-mainnet,17.3,TRUE
1649274600,HORNET,http://54.177.214.21,chrysalis-mainnet,6.8,TRUE
1649275200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1649275800,HORNET,http://54.177.214.21,chrysalis-mainnet,18.5,TRUE
1649276400,HORNET,http://54.177.214.21,chrysalis-mainnet,17.6,TRUE
1649277000,HORNET,http://54.177.214.21,chrysalis-mainnet,7.6,TRUE
1649277600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649278200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649278800,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649279400,HORNET,http://54.177.214.21,chrysalis-mainnet,19,TRUE
1649280000,HORNET,http://54.177.214.21,chrysalis-mainnet,6.6,TRUE
1649280600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649281200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.3,TRUE
1649281800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1649282400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1649283000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649283600,HORNET,http://54.177.214.21,chrysalis-mainnet,11,TRUE
1649284200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.4,TRUE
1649284800,HORNET,http://54.177.214.21,chrysalis-mainnet,6,TRUE
1649285400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649286000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649286600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.8,TRUE
1649287200,HORNET,http://54.177.214.21,chrysalis-mainnet,17.1,TRUE
1649287800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649288400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1649289000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.5,TRUE
1649289600,HORNET,http://54.177.214.21,chrysalis-mainnet,16.3,TRUE
1649290200,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649290800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649291400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1649292000,HORNET,http://54.177.214.21,chrysalis-mainnet,10.7,TRUE
1649292600,HORNET,http://54.177.214.21,chrysalis-mainnet,18.1,TRUE
